user_id,community_id,interaction_type,engagement_score,similarity_score,timestamp,user_age,user_location,user_activity_level,community_category,community_member_count,community_activity_score
654,487,join,1,0.222,"2025-01-28 21:14:02",27,Strasbourg,high,"Climat & Environnement",965,0.51
845,272,join,1,0,"2025-07-27 22:14:02",64,Angers,high,"Recyclage & Zéro Déchet",429,0.38
1440,139,comment,1,0.2,"2025-05-26 22:14:02",64,Saint-Étienne,high,"Économie Circulaire",243,0.48
633,126,share,1,0,"2025-07-27 22:14:02",53,Saint-Étienne,high,"Protection Animale",379,0.25
1159,241,comment,2,0.375,"2025-09-02 22:14:02",43,Saint-Étienne,low,"Climat & Environnement",357,0.2
1659,456,share,1,0,"2025-01-11 21:14:02",45,Montpellier,medium,"Transport Durable",506,0.28
533,327,like,1,0,"2025-09-23 22:14:02",54,Bordeaux,high,"Biodiversité & Nature",986,0.44
1981,91,like,1,0,"2025-01-25 21:14:02",43,Dijon,low,"Économie Circulaire",411,0.94
207,333,join,1,0,"2024-10-20 22:14:02",57,Nantes,medium,"Innovation Verte",54,0.69
1678,132,comment,1,0.375,"2025-06-15 22:14:02",62,Nice,medium,"Urbanisme Durable",822,0.62
101,381,post,1,0.111,"2025-01-23 21:14:02",22,Toulon,medium,"Consommation Responsable",778,0.43
1997,400,join,1,0,"2025-03-09 21:14:02",55,Dijon,low,"Transport Durable",741,0.61
1710,499,share,1,0,"2025-03-17 21:14:02",48,Toulon,high,"Consommation Responsable",830,0.31
575,138,share,1,0.4,"2025-03-06 21:14:02",64,Lille,medium,"Urbanisme Durable",94,0.72
1998,326,like,1,0.125,"2025-05-26 22:14:02",54,Nice,low,"Innovation Verte",352,0.37
1594,8,comment,1,0.25,"2024-10-20 22:14:02",38,Marseille,medium,"Protection Animale",469,0.77
1809,71,join,1,0,"2025-07-05 22:14:02",23,Grenoble,low,"Climat & Environnement",876,0.98
1811,150,share,1,0.1,"2024-12-31 21:14:02",63,Toulon,low,"Protection Animale",609,0.13
520,192,join,1,0,"2024-11-09 21:14:02",56,Dijon,high,"Énergies Renouvelables",889,0.94
45,188,like,1,0.111,"2025-03-15 21:14:02",54,Nantes,low,"Recyclage & Zéro Déchet",485,0.49
890,293,share,1,0,"2024-11-10 21:14:02",28,Marseille,low,"Transport Durable",558,0.89
1303,38,like,1,0.1,"2025-09-14 22:14:02",50,Villeurbanne,high,"Protection Animale",475,0.68
691,127,join,1,0.111,"2025-04-27 22:14:02",27,Angers,medium,"Transport Durable",227,0.95
56,118,join,2,0.429,"2025-09-25 22:14:02",24,Toulouse,low,"Agriculture Écologique",78,0.13
795,367,share,1,0.167,"2025-10-02 22:14:02",44,"Le Havre",medium,"Innovation Verte",847,0.31
7,329,join,1,0.167,"2025-09-20 22:14:02",46,Lyon,low,"Transport Durable",660,0.37
905,31,post,1,0,"2024-11-09 21:14:02",56,Marseille,medium,"Protection Animale",998,0.57
1055,195,join,2,0.25,"2025-05-24 22:14:02",64,Nantes,medium,"Innovation Verte",744,0.23
1617,93,comment,1,0.111,"2025-01-03 21:14:02",36,Grenoble,low,"Agriculture Écologique",332,0.54
317,483,like,1,0,"2025-01-31 21:14:02",26,"Le Havre",low,"Biodiversité & Nature",826,0.43
1628,311,post,1,0,"2025-08-27 22:14:02",45,Toulouse,low,"Économie Circulaire",200,0.84
1823,393,join,1,0.111,"2025-07-27 22:14:02",61,Lille,high,"Climat & Environnement",522,0.74
282,310,like,1,0,"2024-12-04 21:14:02",55,Dijon,medium,"Innovation Verte",696,0.28
779,218,join,1,0.143,"2025-04-22 22:14:02",24,Villeurbanne,high,"Énergies Renouvelables",59,0.39
103,297,post,1,0.125,"2025-01-19 21:14:02",46,Nîmes,medium,"Protection Animale",743,0.72
1160,355,join,1,0,"2025-06-23 22:14:02",33,Reims,low,"Éducation Environnementale",397,0.38
1770,40,join,1,0.286,"2025-10-06 22:14:02",45,Strasbourg,low,"Consommation Responsable",562,0.34
764,16,like,1,0,"2025-03-30 22:14:02",54,Paris,low,"Transport Durable",20,0.64
1344,48,share,1,0.167,"2025-07-15 22:14:02",60,Nantes,high,"Biodiversité & Nature",608,0.78
1680,259,share,1,0,"2024-11-13 21:14:02",36,Toulouse,low,"Innovation Verte",92,0.26
1422,464,join,1,0,"2025-09-09 22:14:02",58,Saint-Étienne,low,"Recyclage & Zéro Déchet",261,0.54
959,484,share,1,0.2,"2025-09-07 22:14:02",53,Strasbourg,high,"Consommation Responsable",54,0.29
1991,310,post,1,0,"2025-09-22 22:14:02",38,Angers,high,"Innovation Verte",696,0.28
1245,2,join,2,0.222,"2025-03-09 21:14:02",45,Toulon,high,"Consommation Responsable",495,0.63
1266,474,like,1,0.2,"2025-02-10 21:14:02",50,Lyon,high,"Agriculture Écologique",586,0.63
878,129,post,2,0.222,"2025-01-26 21:14:02",59,Montpellier,medium,"Éducation Environnementale",298,0.2
164,147,like,1,0.1,"2025-09-28 22:14:02",59,Marseille,high,"Innovation Verte",803,1
1136,97,join,1,0.125,"2025-05-24 22:14:02",31,Nîmes,low,"Climat & Environnement",28,0.99
190,258,comment,1,0.143,"2024-12-28 21:14:02",54,Lyon,high,"Consommation Responsable",708,0.41
687,292,share,1,0,"2025-07-19 22:14:02",46,Nantes,low,"Économie Circulaire",725,0.35
128,54,share,1,0,"2025-09-12 22:14:02",65,Saint-Étienne,high,"Climat & Environnement",267,0.55
1262,488,join,1,0,"2025-04-25 22:14:02",53,Reims,high,"Énergies Renouvelables",791,0.92
365,241,comment,1,0.125,"2024-12-02 21:14:02",59,Dijon,high,"Climat & Environnement",357,0.2
1336,430,join,1,0.143,"2025-03-05 21:14:02",26,Montpellier,high,"Recyclage & Zéro Déchet",89,0.32
1514,157,like,1,0,"2025-07-30 22:14:02",31,Nantes,medium,"Énergies Renouvelables",347,0.85
524,282,like,1,0,"2025-03-26 21:14:02",36,Montpellier,high,"Biodiversité & Nature",789,0.33
689,120,share,1,0.111,"2025-02-02 21:14:02",41,Lille,high,"Biodiversité & Nature",525,0.49
1321,300,post,1,0,"2024-10-29 21:14:02",43,Nice,high,"Énergies Renouvelables",72,0.42
1904,211,share,1,0.111,"2024-10-17 22:14:02",38,Strasbourg,high,"Consommation Responsable",681,0.22
155,144,comment,1,0.143,"2024-12-11 21:14:02",51,Nice,low,"Éducation Environnementale",700,0.12
423,117,like,1,0.111,"2025-05-23 22:14:02",65,Saint-Étienne,high,"Innovation Verte",279,0.27
786,256,post,1,0.143,"2025-07-22 22:14:02",44,Grenoble,medium,"Économie Circulaire",296,0.57
781,490,join,2,0.222,"2025-04-16 22:14:02",63,Nantes,medium,"Protection Animale",212,0.58
1326,499,post,1,0.222,"2024-11-08 21:14:02",30,Toulon,low,"Consommation Responsable",830,0.31
1590,285,post,1,0,"2025-06-07 22:14:02",54,Rennes,medium,"Recyclage & Zéro Déchet",692,0.67
1677,197,join,1,0,"2025-03-29 21:14:02",50,Nice,high,"Biodiversité & Nature",941,0.42
1409,206,comment,1,0,"2025-09-20 22:14:02",47,Grenoble,low,"Agriculture Écologique",125,0.89
1757,320,join,1,0.111,"2025-03-14 21:14:02",61,Villeurbanne,medium,"Innovation Verte",975,0.6
475,373,share,1,0.111,"2025-04-18 22:14:02",27,Grenoble,medium,"Protection Animale",131,0.66
1801,326,post,1,0.286,"2025-05-14 22:14:02",32,Grenoble,high,"Innovation Verte",352,0.37
1576,449,comment,1,0.167,"2025-04-21 22:14:02",23,Marseille,low,"Consommation Responsable",803,0.57
1225,331,join,1,0,"2025-03-26 21:14:02",27,Paris,medium,"Biodiversité & Nature",357,0.27
570,207,comment,1,0.125,"2025-02-11 21:14:02",43,Bordeaux,high,"Énergies Renouvelables",162,0.82
1135,125,join,1,0,"2025-05-21 22:14:02",22,Paris,medium,"Urbanisme Durable",778,0.95
587,336,comment,1,0.111,"2025-07-15 22:14:02",51,Strasbourg,medium,"Recyclage & Zéro Déchet",451,0.64
1198,393,like,1,0,"2024-10-31 21:14:02",27,Bordeaux,low,"Climat & Environnement",522,0.74
1997,7,join,1,0.125,"2025-03-18 21:14:02",55,Dijon,low,"Économie Circulaire",555,0.48
1230,215,share,1,0,"2024-12-08 21:14:02",52,Nîmes,medium,"Transport Durable",504,0.55
731,31,share,1,0,"2025-01-24 21:14:02",19,Rennes,high,"Protection Animale",998,0.57
824,175,like,1,0,"2025-02-27 21:14:02",61,Reims,low,"Consommation Responsable",315,0.19
819,98,join,1,0.167,"2025-06-18 22:14:02",60,Reims,medium,"Agriculture Écologique",650,0.83
1049,237,share,1,0,"2025-01-02 21:14:02",31,Nantes,high,"Énergies Renouvelables",331,0.44
1693,485,comment,2,0.5,"2025-07-04 22:14:02",57,Reims,high,"Éducation Environnementale",669,0.92
1569,31,post,1,0.125,"2025-01-22 21:14:02",32,Bordeaux,low,"Protection Animale",998,0.57
1170,256,comment,1,0,"2025-06-13 22:14:02",52,Toulon,medium,"Économie Circulaire",296,0.57
1395,390,join,1,0,"2025-10-08 22:14:02",48,Lille,low,"Protection Animale",913,0.14
1974,46,comment,1,0.222,"2025-08-05 22:14:02",22,Reims,low,"Climat & Environnement",876,0.42
1619,393,post,2,0.333,"2025-01-01 21:14:02",62,Toulon,medium,"Climat & Environnement",522,0.74
580,195,like,1,0.125,"2025-01-21 21:14:02",23,Nantes,medium,"Innovation Verte",744,0.23
1725,128,like,1,0,"2025-08-03 22:14:02",19,Marseille,high,"Transport Durable",985,0.79
1262,281,like,1,0.2,"2025-07-03 22:14:02",53,Reims,high,"Éducation Environnementale",210,0.12
1792,179,share,1,0.125,"2025-04-29 22:14:02",59,Saint-Étienne,medium,"Éducation Environnementale",850,0.29
866,236,share,1,0,"2025-04-02 22:14:02",62,Paris,medium,"Biodiversité & Nature",725,0.58
107,245,post,1,0.125,"2025-01-19 21:14:02",34,Villeurbanne,low,"Consommation Responsable",716,0.53
697,29,like,1,0,"2024-11-26 21:14:02",57,Marseille,high,"Énergies Renouvelables",123,0.45
823,230,post,1,0,"2025-05-02 22:14:02",42,Paris,high,"Énergies Renouvelables",730,0.46
176,385,share,1,0.167,"2025-07-23 22:14:02",37,Rennes,low,"Innovation Verte",19,0.8
70,274,join,1,0.143,"2025-01-02 21:14:02",19,Toulouse,medium,"Consommation Responsable",196,0.34
531,162,comment,1,0,"2025-09-20 22:14:02",20,Grenoble,low,"Consommation Responsable",848,0.49
1226,61,comment,1,0,"2025-10-09 22:14:02",64,Lyon,low,"Protection Animale",160,0.68
113,304,comment,1,0,"2025-07-10 22:14:02",61,Nantes,high,"Recyclage & Zéro Déchet",800,0.9
534,417,comment,1,0,"2025-06-15 22:14:02",33,Marseille,high,"Biodiversité & Nature",78,0.6
1245,12,join,1,0.1,"2025-04-22 22:14:02",45,Toulon,high,"Énergies Renouvelables",585,0.76
18,68,like,1,0.167,"2025-09-13 22:14:02",49,"Le Havre",medium,"Urbanisme Durable",106,0.2
333,241,comment,1,0,"2025-03-07 21:14:02",62,Lyon,medium,"Climat & Environnement",357,0.2
1750,211,comment,1,0.111,"2025-08-24 22:14:02",25,Strasbourg,high,"Consommation Responsable",681,0.22
325,410,like,1,0.143,"2024-11-10 21:14:02",25,Bordeaux,medium,"Recyclage & Zéro Déchet",869,0.4
233,60,share,1,0.143,"2025-04-22 22:14:02",62,Saint-Étienne,low,"Protection Animale",509,0.35
1613,407,like,1,0.143,"2024-12-18 21:14:02",45,"Le Havre",low,"Protection Animale",186,0.1
590,105,comment,1,0,"2025-06-04 22:14:02",65,Reims,low,"Climat & Environnement",662,0.91
333,426,share,1,0,"2024-12-07 21:14:02",62,Lyon,medium,"Éducation Environnementale",390,0.24
964,280,comment,1,0,"2025-03-27 21:14:02",57,Bordeaux,medium,"Recyclage & Zéro Déchet",177,0.45
108,482,comment,1,0.143,"2025-04-08 22:14:02",56,Saint-Étienne,high,"Agriculture Écologique",762,0.11
853,416,comment,1,0,"2025-05-28 22:14:02",41,Toulouse,medium,"Protection Animale",359,0.57
651,282,share,1,0,"2025-08-08 22:14:02",55,Toulon,low,"Biodiversité & Nature",789,0.33
1781,471,share,1,0,"2025-07-16 22:14:02",57,Dijon,high,"Urbanisme Durable",855,0.89
1801,311,share,1,0,"2025-07-19 22:14:02",32,Grenoble,high,"Économie Circulaire",200,0.84
1467,185,join,2,0.333,"2025-10-03 22:14:02",51,Lille,high,"Climat & Environnement",722,0.65
679,351,like,1,0.167,"2024-10-13 22:14:02",60,Lyon,high,"Protection Animale",55,0.87
504,33,share,1,0,"2025-01-28 21:14:02",60,Toulon,low,"Agriculture Écologique",165,0.7
493,353,join,1,0.333,"2025-03-19 21:14:02",26,Grenoble,medium,"Innovation Verte",617,0.91
1008,324,post,1,0,"2025-08-06 22:14:02",32,Toulon,medium,"Consommation Responsable",335,0.25
1688,251,share,1,0,"2024-11-17 21:14:02",61,Villeurbanne,low,"Urbanisme Durable",415,1
1497,234,like,1,0,"2025-01-28 21:14:02",24,Villeurbanne,low,"Énergies Renouvelables",374,0.41
856,143,post,1,0.143,"2024-11-01 21:14:02",24,Nantes,medium,"Protection Animale",971,0.6
49,66,like,1,0,"2024-11-14 21:14:02",41,Lille,medium,"Éducation Environnementale",553,0.71
27,120,join,1,0.111,"2025-08-24 22:14:02",27,Marseille,high,"Biodiversité & Nature",525,0.49
1005,259,like,1,0.1,"2025-10-05 22:14:02",18,Lille,low,"Innovation Verte",92,0.26
1501,423,post,1,0.167,"2025-03-12 21:14:02",48,Grenoble,low,"Consommation Responsable",671,0.92
855,34,share,1,0,"2025-05-26 22:14:02",45,Lyon,medium,"Agriculture Écologique",717,0.79
514,86,like,1,0.333,"2025-03-23 21:14:02",47,Toulouse,high,"Agriculture Écologique",189,0.97
1992,159,post,1,0,"2025-04-26 22:14:02",35,Toulouse,medium,"Transport Durable",672,0.72
259,128,share,1,0,"2024-11-03 21:14:02",44,Angers,high,"Transport Durable",985,0.79
130,401,post,1,0,"2025-07-08 22:14:02",63,Toulon,low,"Protection Animale",815,0.95
1784,422,join,1,0,"2025-03-17 21:14:02",18,Nantes,low,"Énergies Renouvelables",983,0.12
1022,145,comment,1,0,"2025-07-13 22:14:02",51,Nice,low,"Éducation Environnementale",245,0.38
4,434,share,1,0.111,"2025-07-13 22:14:02",28,Saint-Étienne,high,"Urbanisme Durable",903,0.43
1111,150,comment,1,0,"2025-09-01 22:14:02",29,Lyon,high,"Protection Animale",609,0.13
1312,428,like,1,0,"2025-10-07 22:14:02",63,"Le Havre",high,"Biodiversité & Nature",138,0.71
1367,154,like,1,0.143,"2024-10-16 22:14:02",51,Angers,low,"Consommation Responsable",561,0.77
422,6,join,1,0.1,"2025-07-27 22:14:02",45,Lyon,low,"Climat & Environnement",890,0.59
1034,307,comment,1,0,"2024-12-03 21:14:02",35,Nantes,medium,"Agriculture Écologique",482,0.37
1187,245,like,1,0.143,"2025-09-03 22:14:02",61,Saint-Étienne,high,"Consommation Responsable",716,0.53
823,241,like,1,0,"2025-09-21 22:14:02",42,Paris,high,"Climat & Environnement",357,0.2
1654,89,comment,1,0.111,"2025-05-06 22:14:02",58,Montpellier,low,"Urbanisme Durable",507,0.74
554,158,like,1,0.143,"2024-12-15 21:14:02",47,Strasbourg,medium,"Consommation Responsable",108,0.37
1126,21,post,1,0,"2025-04-12 22:14:02",36,Nantes,high,"Recyclage & Zéro Déchet",878,0.18
839,172,post,1,0.143,"2025-05-07 22:14:02",40,Toulouse,low,"Transport Durable",750,0.29
960,54,join,1,0,"2025-10-01 22:14:02",33,Marseille,medium,"Climat & Environnement",267,0.55
794,378,like,1,0.222,"2025-10-03 22:14:02",18,Dijon,low,"Recyclage & Zéro Déchet",241,0.97
924,442,like,1,0.125,"2025-09-04 22:14:02",47,Saint-Étienne,medium,"Urbanisme Durable",321,0.24
1977,410,join,1,0.1,"2025-03-28 21:14:02",43,Strasbourg,high,"Recyclage & Zéro Déchet",869,0.4
1937,418,join,1,0,"2025-04-29 22:14:02",19,Saint-Étienne,low,"Éducation Environnementale",292,0.61
457,119,comment,1,0.143,"2024-12-07 21:14:02",42,Angers,low,"Éducation Environnementale",223,0.35
1910,399,comment,1,0.333,"2024-10-21 22:14:02",65,Paris,medium,"Protection Animale",276,0.29
1025,387,comment,1,0,"2025-10-12 22:14:02",45,Nîmes,high,"Énergies Renouvelables",921,0.25
1671,304,post,1,0,"2024-12-03 21:14:02",37,Toulouse,medium,"Recyclage & Zéro Déchet",800,0.9
692,27,join,1,0,"2024-11-14 21:14:02",57,Strasbourg,high,"Recyclage & Zéro Déchet",300,0.92
527,119,comment,1,0.222,"2025-02-11 21:14:02",44,Paris,low,"Éducation Environnementale",223,0.35
1998,27,post,1,0.125,"2025-09-11 22:14:02",54,Nice,low,"Recyclage & Zéro Déchet",300,0.92
1038,422,like,1,0,"2025-03-06 21:14:02",63,Nantes,high,"Énergies Renouvelables",983,0.12
229,274,like,1,0,"2025-03-11 21:14:02",59,Grenoble,medium,"Consommation Responsable",196,0.34
246,270,join,1,0.167,"2024-12-27 21:14:02",47,Toulon,low,"Économie Circulaire",58,0.34
1287,20,share,1,0,"2025-03-19 21:14:02",52,Toulouse,high,"Transport Durable",46,0.17
1623,295,join,1,0.111,"2025-01-19 21:14:02",35,Dijon,medium,"Urbanisme Durable",755,0.49
1345,67,like,1,0.111,"2025-02-03 21:14:02",55,Rennes,medium,"Protection Animale",19,0.57
563,103,post,1,0,"2025-08-16 22:14:02",50,Dijon,low,"Énergies Renouvelables",333,0.4
904,356,join,1,0,"2025-08-12 22:14:02",35,"Le Havre",medium,"Éducation Environnementale",117,0.13
578,27,post,1,0.125,"2025-09-19 22:14:02",20,Rennes,low,"Recyclage & Zéro Déchet",300,0.92
519,216,like,1,0,"2025-06-11 22:14:02",52,Rennes,low,"Consommation Responsable",962,0.31
384,156,join,1,0.111,"2024-11-23 21:14:02",18,Strasbourg,high,"Transport Durable",895,0.27
1968,278,share,1,0,"2024-12-10 21:14:02",26,Rennes,low,"Innovation Verte",858,0.27
473,405,post,1,0,"2024-12-25 21:14:02",62,Lyon,low,"Énergies Renouvelables",950,0.5
301,117,like,2,0.286,"2025-09-06 22:14:02",32,Marseille,medium,"Innovation Verte",279,0.27
1726,363,share,1,0,"2025-05-04 22:14:02",52,Toulon,low,"Protection Animale",216,0.62
482,372,comment,1,0.111,"2024-11-01 21:14:02",32,Dijon,high,"Recyclage & Zéro Déchet",523,0.84
1732,229,join,1,0,"2025-05-09 22:14:02",32,Villeurbanne,low,"Énergies Renouvelables",217,0.82
509,1,share,1,0.286,"2024-11-08 21:14:02",25,Toulouse,low,"Protection Animale",482,0.91
1434,107,like,1,0,"2025-03-21 21:14:02",34,Marseille,low,"Biodiversité & Nature",211,0.69
1909,386,post,1,0.111,"2025-04-25 22:14:02",40,Reims,low,"Recyclage & Zéro Déchet",878,0.33
1200,286,like,1,0,"2025-04-12 22:14:02",19,Paris,low,"Innovation Verte",130,0.22
1856,385,share,1,0.286,"2025-03-08 21:14:02",44,Paris,high,"Innovation Verte",19,0.8
458,399,post,1,0.222,"2025-01-24 21:14:02",30,Nîmes,high,"Protection Animale",276,0.29
1414,129,comment,1,0.167,"2025-01-31 21:14:02",48,Dijon,low,"Éducation Environnementale",298,0.2
1738,448,comment,1,0.111,"2025-01-05 21:14:02",36,Lyon,low,"Urbanisme Durable",504,0.81
941,357,like,1,0,"2024-11-08 21:14:02",29,Angers,medium,"Énergies Renouvelables",515,0.55
710,328,share,1,0.125,"2024-12-02 21:14:02",52,Grenoble,high,"Agriculture Écologique",709,0.83
1830,376,post,1,0,"2025-03-05 21:14:02",41,Toulon,high,"Économie Circulaire",972,0.83
529,478,like,1,0.111,"2025-05-02 22:14:02",36,Paris,high,"Consommation Responsable",417,0.41
1503,314,join,2,0.25,"2025-03-08 21:14:02",19,Lyon,low,"Consommation Responsable",753,0.4
337,457,share,1,0,"2025-05-17 22:14:02",33,Nantes,medium,"Consommation Responsable",930,0.33
1165,145,post,1,0.125,"2024-11-27 21:14:02",28,"Le Havre",low,"Éducation Environnementale",245,0.38
158,79,join,1,0.1,"2025-02-18 21:14:02",63,Saint-Étienne,low,"Consommation Responsable",632,0.49
659,12,post,1,0,"2024-11-09 21:14:02",57,Villeurbanne,low,"Énergies Renouvelables",585,0.76
1191,438,join,1,0.143,"2025-05-13 22:14:02",38,Saint-Étienne,high,"Transport Durable",253,0.66
1554,394,share,1,0.2,"2025-03-18 21:14:02",54,Toulon,medium,"Urbanisme Durable",590,0.28
742,199,join,2,0.333,"2025-09-20 22:14:02",57,Paris,low,"Agriculture Écologique",567,0.69
1452,487,like,1,0.1,"2025-08-25 22:14:02",27,Rennes,low,"Climat & Environnement",965,0.51
799,496,like,1,0.111,"2025-02-27 21:14:02",65,Toulouse,low,"Climat & Environnement",737,0.14
781,352,post,1,0,"2024-12-24 21:14:02",63,Nantes,medium,"Énergies Renouvelables",79,0.79
1270,448,share,1,0.125,"2025-04-18 22:14:02",21,Paris,medium,"Urbanisme Durable",504,0.81
1446,263,like,1,0.125,"2024-10-27 21:14:02",28,"Le Havre",medium,"Urbanisme Durable",81,0.48
1882,265,comment,1,0,"2025-09-04 22:14:02",64,Bordeaux,low,"Transport Durable",374,0.71
31,29,comment,1,0,"2025-01-24 21:14:02",22,Villeurbanne,medium,"Énergies Renouvelables",123,0.45
14,480,comment,1,0,"2025-04-07 22:14:02",28,Grenoble,medium,"Éducation Environnementale",835,0.13
654,364,post,1,0.1,"2025-06-06 22:14:02",27,Strasbourg,high,"Protection Animale",801,0.82
1641,354,like,1,0.125,"2024-11-30 21:14:02",30,Lille,medium,"Climat & Environnement",631,0.29
366,373,post,1,0.143,"2025-08-18 22:14:02",59,Rennes,low,"Protection Animale",131,0.66
411,37,like,1,0.167,"2025-03-28 21:14:02",30,Lille,medium,"Éducation Environnementale",659,0.63
1373,87,like,1,0.111,"2025-06-26 22:14:02",53,Toulouse,low,"Agriculture Écologique",625,0.53
1565,82,comment,1,0,"2025-08-10 22:14:02",62,Toulouse,low,"Économie Circulaire",798,0.39
1852,93,like,1,0.143,"2025-07-28 22:14:02",40,Lyon,high,"Agriculture Écologique",332,0.54
923,173,post,2,0.222,"2025-03-03 21:14:02",58,Dijon,low,"Recyclage & Zéro Déchet",862,0.8
1886,221,join,1,0.2,"2025-04-02 22:14:02",36,"Le Havre",high,"Transport Durable",134,0.32
1150,417,post,1,0.125,"2025-06-03 22:14:02",34,Lyon,medium,"Biodiversité & Nature",78,0.6
316,256,post,1,0.1,"2024-10-23 22:14:02",59,Nantes,high,"Économie Circulaire",296,0.57
1844,461,share,2,0.375,"2025-04-25 22:14:02",55,Lyon,medium,"Économie Circulaire",47,0.73
1346,324,join,1,0.111,"2025-05-19 22:14:02",49,Lyon,medium,"Consommation Responsable",335,0.25
412,13,share,1,0,"2025-10-05 22:14:02",51,Saint-Étienne,medium,"Consommation Responsable",35,0.33
488,437,like,1,0,"2024-11-17 21:14:02",65,Reims,medium,"Transport Durable",450,0.86
646,30,like,1,0.111,"2024-12-16 21:14:02",57,Marseille,medium,"Protection Animale",603,1
1662,63,share,1,0.111,"2024-10-30 21:14:02",61,Saint-Étienne,low,"Climat & Environnement",920,0.29
436,95,join,1,0.125,"2025-07-23 22:14:02",44,Bordeaux,low,"Consommation Responsable",101,0.34
1188,35,join,1,0,"2025-09-24 22:14:02",43,Grenoble,high,"Protection Animale",708,0.84
140,336,like,2,0.2,"2025-09-24 22:14:02",55,Grenoble,low,"Recyclage & Zéro Déchet",451,0.64
1109,442,like,1,0.2,"2024-12-31 21:14:02",37,Grenoble,high,"Urbanisme Durable",321,0.24
1255,429,share,1,0.125,"2025-06-03 22:14:02",65,Marseille,high,"Innovation Verte",664,0.4
1105,209,like,1,0,"2025-10-05 22:14:02",60,Rennes,high,"Énergies Renouvelables",886,0.85
481,199,join,1,0,"2025-03-12 21:14:02",43,Paris,high,"Agriculture Écologique",567,0.69
523,478,comment,2,0.5,"2025-02-14 21:14:02",46,Nantes,medium,"Consommation Responsable",417,0.41
1907,402,join,1,0,"2024-11-14 21:14:02",19,Lyon,low,"Transport Durable",261,0.29
1359,422,like,1,0.143,"2025-05-29 22:14:02",65,Toulon,low,"Énergies Renouvelables",983,0.12
1178,133,post,1,0,"2025-07-01 22:14:02",65,Angers,medium,"Éducation Environnementale",823,0.4
159,79,share,1,0.25,"2025-01-31 21:14:02",41,Rennes,high,"Consommation Responsable",632,0.49
408,45,share,1,0,"2025-01-21 21:14:02",23,Reims,medium,"Recyclage & Zéro Déchet",36,0.33
841,102,join,1,0.125,"2025-05-22 22:14:02",65,Strasbourg,medium,"Urbanisme Durable",15,0.34
1109,170,comment,1,0,"2025-09-03 22:14:02",37,Grenoble,high,"Économie Circulaire",364,0.88
99,13,share,1,0.1,"2025-10-03 22:14:02",24,Nice,high,"Consommation Responsable",35,0.33
4,22,share,2,0.25,"2025-07-15 22:14:02",28,Saint-Étienne,high,"Éducation Environnementale",333,0.36
1942,76,like,1,0.1,"2025-10-10 22:14:02",63,Lille,high,"Consommation Responsable",869,0.93
1236,141,like,1,0,"2024-11-06 21:14:02",41,Grenoble,high,"Recyclage & Zéro Déchet",673,0.29
340,363,post,1,0.125,"2025-08-06 22:14:02",59,Saint-Étienne,medium,"Protection Animale",216,0.62
592,418,share,1,0,"2025-02-22 21:14:02",53,Villeurbanne,medium,"Éducation Environnementale",292,0.61
56,127,share,1,0,"2025-01-26 21:14:02",24,Toulouse,low,"Transport Durable",227,0.95
1392,348,comment,1,0,"2024-11-24 21:14:02",62,Toulon,medium,"Énergies Renouvelables",570,0.1
538,102,join,1,0.143,"2025-08-14 22:14:02",32,Strasbourg,medium,"Urbanisme Durable",15,0.34
1474,18,comment,1,0.286,"2025-03-19 21:14:02",38,Lyon,high,"Innovation Verte",921,0.53
1458,333,join,1,0.111,"2025-03-01 21:14:02",62,Angers,high,"Innovation Verte",54,0.69
463,29,comment,1,0.1,"2025-04-28 22:14:02",41,Rennes,low,"Énergies Renouvelables",123,0.45
151,420,join,1,0,"2024-10-23 22:14:02",27,Bordeaux,high,"Recyclage & Zéro Déchet",425,0.87
111,147,like,1,0.167,"2025-03-11 21:14:02",28,Nice,low,"Innovation Verte",803,1
193,302,post,1,0.143,"2024-12-17 21:14:02",30,Angers,high,"Éducation Environnementale",851,0.1
1560,352,join,1,0,"2025-06-15 22:14:02",42,Strasbourg,medium,"Énergies Renouvelables",79,0.79
1462,369,join,1,0.25,"2025-08-24 22:14:02",32,Reims,medium,"Protection Animale",522,0.96
1779,368,share,1,0,"2025-03-12 21:14:02",43,Nantes,low,"Énergies Renouvelables",916,0.95
724,1,like,1,0,"2025-07-14 22:14:02",27,Rennes,high,"Protection Animale",482,0.91
1047,276,comment,1,0.125,"2025-04-19 22:14:02",26,Villeurbanne,low,"Agriculture Écologique",144,0.23
1310,227,post,1,0.143,"2025-01-29 21:14:02",22,Angers,high,"Recyclage & Zéro Déchet",174,0.94
610,341,share,1,0,"2025-05-01 22:14:02",48,Reims,medium,"Biodiversité & Nature",455,0.36
1927,489,share,1,0,"2025-06-09 22:14:02",58,Toulouse,low,"Innovation Verte",275,0.68
1021,25,share,1,0,"2025-05-03 22:14:02",60,Toulon,high,"Agriculture Écologique",126,0.73
1175,293,post,1,0,"2025-05-30 22:14:02",19,Lille,high,"Transport Durable",558,0.89
681,278,like,1,0,"2025-07-13 22:14:02",40,Villeurbanne,low,"Innovation Verte",858,0.27
1343,447,like,1,0.143,"2025-02-09 21:14:02",60,Grenoble,medium,"Climat & Environnement",967,0.27
62,343,post,1,0,"2025-03-24 21:14:02",54,Villeurbanne,high,"Climat & Environnement",807,0.49
1538,251,post,1,0.167,"2025-03-06 21:14:02",43,Grenoble,medium,"Urbanisme Durable",415,1
